Indnum,Household heating < 70F,Household heating => 70F,Small kitchen appliance in the home,TV/computer use,Use of air conditioner,Use of heat pump,air travel - large plane,air travel - small  plane (<50 seats),bags of compost deposited (negative CF),bags of garbage disposed,bags of recycling deposited (negative CF),bath,car trips - 2+ people with multiple end points,car trips - driver and self,car trips- self only,hazardous or electric items disposed,large items disposed,shower - long (> 3 min),shower - short,trips using public ground transportation,use of  oven,use of clothes dryer,use of clothes washer,use of cooking range,use of dishwasher,use of self-clean feature of electric oven,wash-up
743,3.0,4.0,0.0,63.0,13.0,0.0,39.3,0.0,0.0,28.0,0.0,0.0,0.0,19.0,428.0,0.0,2.0,14.0,6.0,19.0,10.0,3.0,7.0,0.0,0.0,2.0,44.0
744,5.0,4.0,0.0,63.0,24.0,0.0,36.25,0.0,8.0,21.0,0.0,0.0,0.0,22.0,409.0,0.0,1.0,22.0,6.0,15.0,8.0,4.0,6.0,0.0,0.0,4.0,54.0
745,8.0,9.0,0.0,63.0,24.0,0.0,28.96,0.0,0.0,28.0,8.0,4.0,0.0,17.0,357.0,1.0,1.0,10.0,7.0,19.0,11.0,1.0,6.0,0.0,0.0,4.0,41.0
746,3.0,8.0,0.0,59.0,13.0,0.0,34.3,0.0,0.0,21.0,0.0,0.0,0.0,18.0,405.0,0.0,0.0,36.0,8.0,18.0,8.0,4.0,8.0,0.0,10.0,3.0,54.0
747,2.0,8.0,0.0,58.0,31.0,0.0,20.6,0.0,0.0,26.0,0.0,0.0,23.0,19.0,452.0,0.0,2.0,30.0,8.0,14.0,10.0,3.0,6.0,0.0,0.0,4.0,46.0
748,9.0,10.0,0.0,60.0,12.0,0.0,33.1,0.0,0.0,17.0,0.0,2.0,0.0,35.0,412.0,0.0,1.0,18.0,3.0,16.0,11.0,2.0,8.0,0.0,0.0,3.0,34.0
749,2.0,8.0,0.0,58.0,12.0,0.0,30.28,0.0,0.0,28.0,0.0,0.0,0.0,27.0,463.0,0.0,2.0,31.0,6.0,17.0,9.0,1.0,7.0,0.0,0.0,4.0,51.0
750,1.0,4.0,0.0,59.0,18.0,0.0,29.74,0.0,2.0,20.0,0.0,0.0,21.0,17.0,396.0,0.0,1.0,27.0,6.0,18.0,8.0,4.0,6.0,0.0,0.0,2.0,42.0
751,6.0,7.0,0.0,61.0,14.0,0.0,28.85,0.0,0.0,21.0,0.0,0.0,29.0,20.0,337.0,0.0,0.0,31.0,4.0,13.0,12.0,2.0,3.0,0.0,10.0,3.0,40.0
752,5.0,3.0,0.0,58.0,28.0,0.0,23.19,0.0,4.0,24.0,0.0,0.0,30.0,21.0,434.0,0.0,2.0,38.0,5.0,13.0,10.0,1.0,4.0,0.0,0.0,2.0,35.0
753,7.0,1.0,0.0,63.0,24.0,0.0,32.04,0.0,2.0,23.0,0.0,0.0,26.0,19.0,412.0,0.0,1.0,32.0,8.0,16.0,10.0,3.0,4.0,0.0,0.0,1.0,43.0
754,1.0,1.0,0.0,62.0,18.0,0.0,31.94,0.0,8.0,27.0,0.0,0.0,0.0,28.0,295.0,0.0,2.0,27.0,4.0,15.0,12.0,2.0,6.0,0.0,0.0,3.0,32.0
755,6.0,9.0,59.0,61.0,17.0,0.0,30.34,0.0,0.0,22.0,2.0,0.0,13.0,27.0,301.0,0.0,1.0,24.0,6.0,16.0,10.0,2.0,4.0,17.0,0.0,4.0,43.0
756,2.0,4.0,0.0,59.0,32.0,0.0,38.99,0.0,7.0,24.0,0.0,0.0,29.0,21.0,373.0,0.0,1.0,36.0,8.0,15.0,9.0,4.0,7.0,0.0,0.0,2.0,50.0
757,8.0,8.0,0.0,59.0,26.0,0.0,28.59,0.0,0.0,24.0,0.0,0.0,0.0,28.0,330.0,0.0,2.0,39.0,2.0,19.0,10.0,3.0,5.0,0.0,0.0,4.0,34.0
758,2.0,8.0,0.0,61.0,12.0,0.0,25.41,0.0,3.0,28.0,0.0,0.0,0.0,33.0,403.0,0.0,0.0,27.0,5.0,12.0,8.0,1.0,7.0,0.0,0.0,3.0,54.0
759,4.0,10.0,0.0,64.0,14.0,0.0,28.13,0.0,0.0,18.0,0.0,0.0,0.0,23.0,333.0,0.0,0.0,39.0,3.0,18.0,11.0,2.0,4.0,0.0,0.0,2.0,36.0
760,2.0,5.0,0.0,64.0,17.0,0.0,25.61,0.0,0.0,24.0,0.0,0.0,0.0,16.0,272.0,0.0,2.0,32.0,7.0,17.0,9.0,1.0,2.0,0.0,0.0,4.0,32.0
761,8.0,6.0,0.0,58.0,26.0,0.0,37.82,0.0,0.0,27.0,0.0,0.0,0.0,21.0,314.0,0.0,0.0,13.0,8.0,12.0,8.0,4.0,5.0,0.0,0.0,1.0,45.0
762,3.0,5.0,0.0,59.0,19.0,0.0,37.27,0.0,0.0,18.0,0.0,0.0,26.0,25.0,412.0,0.0,1.0,10.0,8.0,15.0,11.0,1.0,4.0,0.0,10.0,2.0,49.0
763,2.0,10.0,50.0,59.0,30.0,0.0,32.55,0.0,0.0,22.0,0.0,0.0,20.0,16.0,268.0,3.0,2.0,29.0,6.0,16.0,9.0,3.0,7.0,0.0,0.0,4.0,35.0
764,2.0,1.0,0.0,60.0,32.0,0.0,25.84,0.0,0.0,21.0,0.0,0.0,11.0,16.0,271.0,0.0,1.0,13.0,7.0,17.0,11.0,1.0,8.0,0.0,0.0,2.0,43.0
765,3.0,3.0,0.0,61.0,29.0,0.0,33.04,0.0,7.0,19.0,0.0,0.0,11.0,28.0,322.0,0.0,2.0,18.0,5.0,19.0,10.0,3.0,2.0,0.0,0.0,3.0,49.0
766,7.0,3.0,0.0,58.0,19.0,0.0,20.97,0.0,0.0,20.0,0.0,0.0,0.0,11.0,423.0,0.0,0.0,38.0,2.0,15.0,10.0,4.0,5.0,0.0,0.0,1.0,43.0
767,6.0,2.0,0.0,61.0,22.0,0.0,23.92,0.0,0.0,17.0,0.0,0.0,15.0,39.0,370.0,0.0,1.0,10.0,4.0,19.0,8.0,3.0,7.0,0.0,0.0,4.0,54.0
768,6.0,9.0,0.0,63.0,14.0,0.0,29.11,0.0,3.0,19.0,0.0,0.0,0.0,40.0,463.0,0.0,0.0,28.0,6.0,16.0,12.0,1.0,6.0,0.0,0.0,1.0,47.0
769,10.0,5.0,0.0,60.0,16.0,0.0,25.06,0.0,3.0,19.0,0.0,0.0,0.0,36.0,339.0,0.0,1.0,20.0,6.0,16.0,12.0,4.0,5.0,0.0,0.0,4.0,38.0
770,8.0,8.0,0.0,60.0,25.0,0.0,26.28,0.0,3.0,21.0,0.0,0.0,13.0,28.0,462.0,1.0,2.0,27.0,3.0,16.0,9.0,2.0,8.0,0.0,0.0,4.0,51.0
771,10.0,9.0,0.0,60.0,29.0,0.0,24.88,0.0,0.0,23.0,0.0,0.0,0.0,36.0,419.0,0.0,1.0,12.0,4.0,14.0,10.0,2.0,3.0,0.0,0.0,4.0,50.0
772,9.0,10.0,0.0,64.0,18.0,0.0,36.44,0.0,0.0,28.0,0.0,0.0,0.0,12.0,461.0,0.0,2.0,13.0,3.0,16.0,11.0,4.0,2.0,0.0,0.0,1.0,32.0
773,4.0,10.0,0.0,59.0,17.0,0.0,28.16,0.0,0.0,22.0,0.0,0.0,0.0,33.0,342.0,0.0,1.0,36.0,3.0,17.0,8.0,2.0,6.0,0.0,0.0,4.0,39.0
774,4.0,3.0,0.0,62.0,21.0,0.0,26.49,0.0,0.0,25.0,0.0,0.0,14.0,30.0,349.0,0.0,0.0,30.0,3.0,16.0,9.0,4.0,8.0,0.0,0.0,1.0,46.0
775,3.0,5.0,0.0,60.0,25.0,0.0,29.95,0.0,0.0,20.0,0.0,0.0,0.0,27.0,372.0,0.0,2.0,24.0,4.0,16.0,10.0,2.0,4.0,0.0,0.0,1.0,46.0
776,10.0,1.0,0.0,58.0,30.0,0.0,39.97,0.0,0.0,19.0,0.0,0.0,0.0,30.0,367.0,0.0,0.0,20.0,8.0,15.0,11.0,3.0,4.0,0.0,0.0,1.0,46.0
777,9.0,8.0,50.0,61.0,23.0,0.0,29.5,0.0,4.0,17.0,0.0,0.0,0.0,22.0,318.0,0.0,2.0,22.0,2.0,19.0,9.0,3.0,5.0,0.0,0.0,3.0,36.0
778,3.0,8.0,0.0,61.0,26.0,0.0,30.71,0.0,0.0,24.0,0.0,4.0,20.0,23.0,351.0,0.0,2.0,38.0,5.0,16.0,9.0,2.0,3.0,0.0,0.0,2.0,50.0
779,4.0,9.0,0.0,61.0,20.0,0.0,30.55,0.0,0.0,26.0,0.0,0.0,22.0,31.0,268.0,0.0,1.0,35.0,7.0,13.0,9.0,4.0,6.0,0.0,0.0,3.0,37.0
780,8.0,2.0,0.0,58.0,16.0,0.0,21.05,0.0,0.0,21.0,0.0,0.0,30.0,27.0,271.0,0.0,2.0,20.0,7.0,14.0,11.0,4.0,2.0,17.0,0.0,2.0,48.0
781,6.0,8.0,0.0,63.0,31.0,0.0,34.25,0.0,0.0,17.0,0.0,0.0,16.0,23.0,402.0,0.0,0.0,14.0,8.0,17.0,11.0,4.0,7.0,0.0,0.0,1.0,38.0
782,1.0,10.0,0.0,61.0,17.0,0.0,39.23,0.0,0.0,17.0,0.0,0.0,0.0,26.0,294.0,0.0,1.0,26.0,2.0,19.0,12.0,2.0,3.0,0.0,0.0,2.0,42.0
783,9.0,2.0,0.0,59.0,12.0,0.0,36.57,0.0,0.0,22.0,0.0,0.0,25.0,13.0,318.0,0.0,2.0,19.0,6.0,12.0,12.0,1.0,6.0,0.0,0.0,1.0,53.0
784,5.0,6.0,0.0,59.0,28.0,0.0,32.56,0.0,0.0,21.0,0.0,0.0,18.0,25.0,406.0,0.0,1.0,16.0,5.0,15.0,12.0,4.0,3.0,0.0,0.0,1.0,47.0
785,6.0,7.0,0.0,59.0,22.0,0.0,22.8,0.0,0.0,27.0,0.0,0.0,12.0,34.0,383.0,0.0,2.0,32.0,7.0,13.0,9.0,3.0,5.0,0.0,0.0,2.0,32.0
786,1.0,8.0,0.0,60.0,20.0,0.0,32.06,0.0,0.0,21.0,0.0,0.0,11.0,20.0,287.0,0.0,0.0,40.0,7.0,16.0,8.0,2.0,5.0,0.0,0.0,4.0,38.0
787,7.0,8.0,0.0,61.0,28.0,0.0,35.98,0.0,0.0,20.0,0.0,5.0,0.0,20.0,324.0,0.0,2.0,31.0,7.0,14.0,12.0,4.0,7.0,0.0,0.0,2.0,44.0
788,6.0,4.0,0.0,64.0,16.0,0.0,22.66,0.0,0.0,20.0,0.0,0.0,22.0,36.0,460.0,0.0,2.0,31.0,5.0,14.0,8.0,2.0,4.0,0.0,0.0,3.0,48.0
789,1.0,5.0,0.0,62.0,32.0,0.0,26.12,0.0,0.0,22.0,0.0,0.0,0.0,24.0,270.0,0.0,2.0,38.0,8.0,17.0,9.0,1.0,5.0,0.0,0.0,4.0,49.0
790,10.0,4.0,0.0,60.0,31.0,0.0,34.03,0.0,0.0,20.0,0.0,0.0,25.0,11.0,336.0,0.0,1.0,20.0,7.0,14.0,12.0,4.0,2.0,0.0,0.0,4.0,50.0
791,6.0,6.0,62.0,63.0,21.0,0.0,30.6,0.0,0.0,20.0,0.0,0.0,19.0,19.0,307.0,0.0,2.0,23.0,6.0,15.0,10.0,4.0,8.0,0.0,0.0,3.0,33.0
792,5.0,9.0,0.0,64.0,14.0,0.0,26.94,0.0,0.0,28.0,0.0,0.0,13.0,14.0,385.0,0.0,0.0,37.0,4.0,14.0,9.0,2.0,7.0,0.0,0.0,4.0,36.0
793,5.0,9.0,0.0,62.0,17.0,0.0,38.97,0.0,0.0,18.0,0.0,0.0,17.0,26.0,277.0,0.0,2.0,38.0,3.0,15.0,11.0,4.0,4.0,0.0,10.0,3.0,40.0
794,6.0,10.0,0.0,60.0,12.0,0.0,30.86,0.0,0.0,24.0,0.0,0.0,0.0,22.0,317.0,0.0,0.0,34.0,8.0,14.0,12.0,4.0,8.0,0.0,0.0,4.0,44.0
795,6.0,1.0,0.0,58.0,24.0,-4.0,30.52,0.0,0.0,23.0,0.0,0.0,0.0,30.0,341.0,0.0,0.0,18.0,7.0,17.0,10.0,2.0,4.0,0.0,0.0,2.0,47.0
796,9.0,3.0,0.0,63.0,20.0,0.0,35.71,0.0,0.0,26.0,0.0,0.0,0.0,15.0,463.0,0.0,2.0,35.0,4.0,14.0,8.0,2.0,6.0,0.0,0.0,4.0,49.0
797,1.0,9.0,0.0,61.0,12.0,0.0,20.78,0.0,0.0,19.0,5.0,0.0,15.0,26.0,295.0,0.0,2.0,38.0,8.0,16.0,11.0,3.0,6.0,0.0,0.0,2.0,54.0
798,10.0,2.0,0.0,64.0,14.0,0.0,38.44,0.0,0.0,25.0,0.0,0.0,29.0,38.0,260.0,0.0,1.0,20.0,6.0,13.0,11.0,1.0,6.0,0.0,0.0,1.0,41.0
799,2.0,6.0,0.0,64.0,30.0,0.0,38.38,0.0,0.0,18.0,0.0,0.0,19.0,30.0,456.0,0.0,1.0,10.0,8.0,17.0,10.0,2.0,2.0,0.0,0.0,3.0,37.0
800,5.0,1.0,0.0,62.0,31.0,0.0,22.89,0.0,0.0,18.0,0.0,0.0,21.0,27.0,283.0,0.0,0.0,32.0,4.0,13.0,8.0,3.0,2.0,0.0,0.0,1.0,52.0
801,3.0,1.0,0.0,64.0,15.0,0.0,37.63,0.0,0.0,20.0,0.0,0.0,0.0,10.0,418.0,0.0,1.0,17.0,8.0,13.0,9.0,4.0,8.0,0.0,0.0,3.0,43.0
802,3.0,4.0,0.0,64.0,12.0,0.0,34.11,0.0,0.0,19.0,0.0,0.0,14.0,28.0,307.0,0.0,2.0,32.0,5.0,19.0,11.0,1.0,2.0,0.0,14.0,3.0,40.0
803,6.0,6.0,0.0,62.0,32.0,0.0,31.95,0.0,0.0,27.0,0.0,0.0,0.0,36.0,369.0,0.0,2.0,21.0,4.0,12.0,8.0,2.0,7.0,10.0,0.0,3.0,53.0
804,10.0,5.0,0.0,64.0,26.0,0.0,37.19,0.0,0.0,24.0,0.0,0.0,11.0,25.0,284.0,0.0,1.0,14.0,3.0,16.0,12.0,2.0,2.0,0.0,0.0,3.0,45.0
805,10.0,1.0,0.0,58.0,12.0,0.0,33.96,0.0,0.0,20.0,0.0,0.0,0.0,15.0,298.0,0.0,2.0,35.0,3.0,15.0,10.0,4.0,2.0,0.0,0.0,4.0,40.0
806,8.0,5.0,0.0,59.0,32.0,0.0,31.69,0.0,0.0,19.0,0.0,0.0,0.0,36.0,450.0,0.0,2.0,34.0,4.0,13.0,10.0,3.0,3.0,0.0,0.0,3.0,32.0
807,7.0,10.0,0.0,58.0,15.0,0.0,20.8,0.0,0.0,27.0,0.0,0.0,0.0,26.0,366.0,0.0,1.0,36.0,2.0,18.0,9.0,3.0,6.0,0.0,0.0,2.0,43.0
808,5.0,10.0,0.0,58.0,22.0,0.0,22.72,0.0,0.0,27.0,0.0,0.0,0.0,12.0,287.0,0.0,0.0,15.0,3.0,13.0,12.0,3.0,7.0,0.0,0.0,3.0,32.0
809,1.0,8.0,0.0,63.0,19.0,0.0,37.78,4.01,0.0,27.0,0.0,0.0,25.0,19.0,309.0,0.0,0.0,40.0,6.0,14.0,11.0,4.0,3.0,0.0,0.0,1.0,35.0
810,8.0,6.0,0.0,59.0,17.0,0.0,36.88,0.0,0.0,18.0,0.0,0.0,0.0,40.0,366.0,0.0,0.0,38.0,4.0,13.0,10.0,3.0,7.0,0.0,0.0,4.0,44.0
811,3.0,10.0,62.0,64.0,26.0,0.0,38.17,4.17,0.0,26.0,0.0,0.0,14.0,23.0,275.0,0.0,2.0,19.0,7.0,18.0,10.0,4.0,3.0,0.0,0.0,2.0,33.0
812,7.0,4.0,0.0,62.0,12.0,0.0,37.01,0.0,0.0,18.0,0.0,0.0,25.0,10.0,272.0,0.0,0.0,12.0,2.0,16.0,10.0,4.0,5.0,0.0,0.0,2.0,51.0
813,4.0,1.0,0.0,58.0,21.0,0.0,25.92,0.0,0.0,22.0,0.0,0.0,23.0,28.0,414.0,0.0,1.0,38.0,8.0,18.0,8.0,3.0,4.0,9.0,0.0,4.0,49.0
814,7.0,7.0,0.0,63.0,13.0,0.0,27.28,0.0,0.0,26.0,0.0,0.0,18.0,18.0,455.0,0.0,1.0,27.0,5.0,19.0,12.0,3.0,8.0,0.0,0.0,2.0,53.0
815,9.0,8.0,0.0,60.0,22.0,0.0,31.4,0.0,0.0,20.0,0.0,0.0,25.0,19.0,330.0,0.0,2.0,19.0,8.0,18.0,12.0,3.0,6.0,0.0,0.0,2.0,39.0
816,2.0,9.0,0.0,64.0,26.0,0.0,26.3,0.0,0.0,20.0,0.0,0.0,15.0,25.0,444.0,0.0,1.0,36.0,8.0,14.0,8.0,1.0,8.0,0.0,0.0,2.0,42.0
817,4.0,9.0,0.0,63.0,24.0,0.0,36.23,0.0,0.0,21.0,0.0,0.0,0.0,11.0,374.0,0.0,2.0,10.0,6.0,15.0,11.0,4.0,4.0,0.0,0.0,2.0,38.0
818,10.0,6.0,0.0,60.0,28.0,0.0,39.8,0.0,0.0,18.0,0.0,0.0,0.0,29.0,368.0,0.0,1.0,26.0,6.0,12.0,8.0,1.0,2.0,0.0,0.0,2.0,42.0
819,4.0,7.0,0.0,64.0,14.0,0.0,26.13,0.0,0.0,17.0,0.0,0.0,0.0,11.0,281.0,0.0,0.0,40.0,4.0,12.0,10.0,3.0,2.0,0.0,0.0,3.0,34.0
820,2.0,5.0,0.0,62.0,28.0,0.0,37.61,4.69,0.0,25.0,0.0,0.0,0.0,35.0,264.0,0.0,2.0,32.0,5.0,13.0,12.0,4.0,2.0,0.0,0.0,3.0,43.0
821,10.0,7.0,0.0,61.0,16.0,0.0,25.13,0.0,0.0,27.0,0.0,0.0,27.0,27.0,351.0,0.0,1.0,37.0,7.0,15.0,8.0,1.0,2.0,0.0,0.0,1.0,43.0
822,8.0,10.0,0.0,61.0,12.0,0.0,26.58,0.0,0.0,24.0,0.0,0.0,0.0,23.0,392.0,0.0,2.0,12.0,5.0,15.0,10.0,1.0,3.0,0.0,0.0,2.0,50.0
823,9.0,2.0,0.0,60.0,21.0,-2.0,33.27,0.0,0.0,20.0,0.0,0.0,22.0,19.0,441.0,0.0,1.0,12.0,3.0,13.0,11.0,1.0,4.0,0.0,0.0,2.0,48.0
824,3.0,4.0,0.0,60.0,17.0,0.0,27.4,0.0,0.0,27.0,0.0,0.0,22.0,25.0,342.0,0.0,2.0,13.0,8.0,14.0,11.0,3.0,3.0,0.0,0.0,1.0,37.0
825,5.0,7.0,0.0,62.0,13.0,0.0,24.76,6.13,0.0,27.0,0.0,0.0,15.0,18.0,459.0,0.0,2.0,36.0,7.0,17.0,12.0,4.0,8.0,0.0,0.0,2.0,33.0
826,3.0,8.0,0.0,58.0,25.0,0.0,22.16,0.0,2.0,21.0,5.0,0.0,0.0,13.0,424.0,0.0,0.0,30.0,2.0,14.0,8.0,3.0,5.0,0.0,0.0,3.0,53.0
827,5.0,4.0,0.0,62.0,30.0,0.0,22.33,5.59,3.0,18.0,0.0,0.0,0.0,36.0,306.0,0.0,1.0,13.0,6.0,17.0,9.0,3.0,6.0,0.0,0.0,2.0,39.0
828,9.0,7.0,0.0,58.0,30.0,0.0,39.97,0.0,0.0,17.0,0.0,0.0,0.0,13.0,378.0,0.0,1.0,27.0,5.0,19.0,12.0,3.0,3.0,0.0,0.0,4.0,42.0
829,2.0,7.0,56.0,59.0,18.0,0.0,27.95,0.0,0.0,26.0,0.0,0.0,0.0,40.0,293.0,0.0,0.0,19.0,4.0,17.0,10.0,4.0,8.0,0.0,0.0,2.0,37.0
830,8.0,1.0,0.0,62.0,24.0,0.0,38.81,0.0,0.0,28.0,0.0,0.0,0.0,17.0,443.0,0.0,0.0,38.0,8.0,13.0,8.0,4.0,3.0,0.0,0.0,4.0,47.0
831,10.0,3.0,0.0,58.0,25.0,0.0,31.77,0.0,0.0,20.0,0.0,3.0,19.0,15.0,333.0,0.0,2.0,12.0,4.0,18.0,12.0,4.0,8.0,0.0,0.0,2.0,42.0
832,8.0,3.0,0.0,61.0,12.0,0.0,25.51,0.0,0.0,26.0,0.0,0.0,0.0,31.0,367.0,0.0,1.0,38.0,2.0,13.0,12.0,2.0,6.0,0.0,0.0,2.0,39.0
833,8.0,6.0,0.0,62.0,24.0,0.0,24.01,0.0,0.0,19.0,0.0,0.0,0.0,26.0,450.0,0.0,2.0,40.0,3.0,12.0,12.0,4.0,7.0,0.0,0.0,3.0,40.0
834,1.0,9.0,0.0,59.0,24.0,0.0,38.0,0.0,0.0,21.0,0.0,0.0,0.0,38.0,307.0,0.0,0.0,35.0,6.0,15.0,9.0,1.0,4.0,0.0,0.0,2.0,49.0
835,7.0,7.0,0.0,59.0,31.0,0.0,25.93,0.0,0.0,23.0,0.0,0.0,22.0,17.0,286.0,0.0,2.0,10.0,2.0,18.0,8.0,1.0,8.0,0.0,0.0,3.0,38.0
836,9.0,8.0,0.0,58.0,29.0,0.0,21.25,0.0,0.0,20.0,0.0,0.0,0.0,14.0,281.0,0.0,2.0,15.0,5.0,12.0,8.0,2.0,5.0,0.0,0.0,4.0,41.0
837,7.0,8.0,0.0,59.0,15.0,0.0,32.57,0.0,0.0,21.0,0.0,0.0,11.0,15.0,385.0,0.0,2.0,22.0,4.0,18.0,9.0,4.0,8.0,0.0,0.0,3.0,47.0
838,4.0,5.0,0.0,63.0,24.0,0.0,20.25,0.0,0.0,22.0,0.0,0.0,10.0,10.0,361.0,0.0,2.0,11.0,7.0,15.0,11.0,4.0,6.0,0.0,15.0,4.0,32.0
839,10.0,8.0,0.0,62.0,12.0,0.0,35.3,0.0,3.0,19.0,0.0,4.0,0.0,11.0,368.0,0.0,0.0,22.0,7.0,14.0,9.0,4.0,4.0,0.0,0.0,4.0,37.0
840,3.0,2.0,0.0,60.0,20.0,0.0,21.36,0.0,0.0,20.0,0.0,0.0,0.0,15.0,454.0,0.0,0.0,16.0,3.0,19.0,12.0,4.0,3.0,0.0,0.0,2.0,35.0
841,10.0,3.0,0.0,60.0,14.0,0.0,27.98,0.0,0.0,25.0,0.0,0.0,14.0,13.0,324.0,0.0,2.0,38.0,4.0,19.0,10.0,2.0,5.0,0.0,0.0,4.0,32.0
842,4.0,1.0,0.0,61.0,28.0,0.0,29.06,0.0,0.0,22.0,0.0,3.0,0.0,12.0,404.0,3.0,0.0,20.0,2.0,12.0,9.0,4.0,7.0,16.0,0.0,3.0,47.0
843,4.0,7.0,0.0,60.0,18.0,0.0,39.94,0.0,0.0,23.0,0.0,0.0,0.0,27.0,260.0,0.0,1.0,27.0,4.0,14.0,8.0,2.0,2.0,0.0,0.0,2.0,40.0
844,4.0,6.0,0.0,60.0,32.0,0.0,39.12,0.0,7.0,19.0,0.0,0.0,0.0,38.0,374.0,0.0,0.0,14.0,7.0,15.0,10.0,4.0,3.0,0.0,0.0,4.0,46.0
845,7.0,8.0,0.0,64.0,28.0,0.0,36.58,0.0,0.0,27.0,0.0,0.0,0.0,20.0,316.0,0.0,2.0,34.0,2.0,13.0,9.0,4.0,6.0,0.0,0.0,3.0,44.0
846,10.0,5.0,0.0,61.0,13.0,0.0,26.09,0.0,0.0,22.0,0.0,0.0,21.0,40.0,382.0,0.0,0.0,19.0,3.0,16.0,12.0,1.0,3.0,0.0,0.0,1.0,42.0
847,6.0,4.0,0.0,58.0,24.0,0.0,21.48,0.0,0.0,25.0,0.0,0.0,0.0,38.0,287.0,0.0,2.0,13.0,4.0,14.0,8.0,4.0,8.0,0.0,0.0,3.0,40.0
848,8.0,10.0,0.0,59.0,22.0,0.0,32.24,0.0,0.0,22.0,0.0,0.0,0.0,23.0,451.0,0.0,0.0,17.0,3.0,16.0,10.0,2.0,7.0,0.0,0.0,2.0,53.0
849,10.0,7.0,0.0,63.0,32.0,0.0,20.65,0.0,0.0,24.0,0.0,0.0,0.0,29.0,440.0,0.0,1.0,35.0,5.0,12.0,8.0,1.0,6.0,0.0,0.0,1.0,42.0
850,6.0,3.0,0.0,62.0,12.0,0.0,36.45,0.0,0.0,20.0,0.0,0.0,0.0,21.0,342.0,1.0,0.0,29.0,7.0,13.0,8.0,3.0,2.0,0.0,0.0,3.0,48.0
851,8.0,6.0,0.0,58.0,24.0,0.0,25.78,0.0,4.0,24.0,0.0,0.0,0.0,10.0,454.0,0.0,2.0,32.0,2.0,13.0,11.0,3.0,4.0,0.0,0.0,3.0,42.0
852,10.0,3.0,0.0,60.0,26.0,0.0,36.48,0.0,0.0,28.0,0.0,0.0,0.0,24.0,270.0,0.0,2.0,19.0,5.0,16.0,12.0,1.0,4.0,0.0,0.0,4.0,46.0
853,2.0,9.0,61.0,60.0,28.0,0.0,34.76,0.0,0.0,25.0,0.0,0.0,0.0,25.0,429.0,0.0,1.0,30.0,6.0,18.0,10.0,1.0,3.0,0.0,0.0,4.0,37.0
854,9.0,7.0,57.0,62.0,13.0,0.0,32.43,0.0,0.0,20.0,0.0,0.0,0.0,10.0,299.0,0.0,1.0,34.0,4.0,19.0,9.0,3.0,5.0,0.0,0.0,1.0,38.0
855,7.0,7.0,0.0,63.0,21.0,0.0,28.88,0.0,7.0,17.0,0.0,0.0,18.0,17.0,372.0,0.0,2.0,13.0,7.0,13.0,10.0,1.0,3.0,0.0,0.0,1.0,38.0
856,4.0,5.0,0.0,63.0,17.0,0.0,25.74,7.0,0.0,17.0,0.0,0.0,0.0,31.0,278.0,0.0,0.0,26.0,6.0,12.0,9.0,1.0,8.0,0.0,0.0,3.0,36.0
857,2.0,8.0,0.0,59.0,13.0,0.0,34.62,0.0,0.0,23.0,0.0,0.0,0.0,28.0,350.0,0.0,1.0,31.0,4.0,14.0,9.0,4.0,7.0,0.0,0.0,2.0,35.0
858,2.0,2.0,0.0,61.0,20.0,0.0,37.99,0.0,0.0,24.0,5.0,0.0,0.0,12.0,336.0,0.0,0.0,29.0,8.0,14.0,10.0,3.0,2.0,0.0,0.0,2.0,52.0
859,4.0,3.0,0.0,60.0,15.0,0.0,22.5,0.0,0.0,21.0,0.0,0.0,0.0,21.0,291.0,0.0,2.0,10.0,4.0,12.0,10.0,3.0,3.0,0.0,0.0,1.0,39.0
860,6.0,10.0,0.0,62.0,22.0,0.0,22.64,0.0,0.0,27.0,0.0,0.0,0.0,18.0,440.0,0.0,0.0,33.0,6.0,17.0,8.0,2.0,7.0,0.0,0.0,4.0,38.0
861,4.0,6.0,0.0,62.0,25.0,0.0,24.49,0.0,0.0,26.0,0.0,0.0,0.0,38.0,456.0,0.0,0.0,37.0,7.0,15.0,8.0,3.0,5.0,0.0,0.0,3.0,34.0
862,9.0,3.0,0.0,62.0,20.0,0.0,28.02,0.0,8.0,22.0,0.0,0.0,0.0,24.0,368.0,0.0,0.0,35.0,4.0,18.0,12.0,2.0,6.0,0.0,0.0,2.0,39.0
863,4.0,1.0,0.0,63.0,28.0,0.0,22.49,0.0,0.0,26.0,0.0,0.0,25.0,20.0,323.0,0.0,1.0,22.0,3.0,18.0,10.0,1.0,8.0,0.0,0.0,3.0,35.0
864,9.0,5.0,0.0,64.0,15.0,0.0,29.32,0.0,0.0,23.0,0.0,0.0,0.0,32.0,278.0,0.0,1.0,26.0,2.0,16.0,12.0,1.0,6.0,0.0,0.0,3.0,54.0
865,9.0,6.0,0.0,64.0,26.0,0.0,30.45,0.0,6.0,17.0,0.0,0.0,0.0,16.0,422.0,0.0,2.0,34.0,4.0,13.0,10.0,4.0,2.0,0.0,0.0,2.0,37.0
866,3.0,7.0,0.0,62.0,27.0,0.0,35.5,0.0,0.0,18.0,0.0,0.0,16.0,28.0,276.0,0.0,1.0,11.0,6.0,13.0,10.0,4.0,3.0,8.0,0.0,3.0,38.0
